[07:52:00] [INIT] KubeJS 2101.7.2-build.295; MC 2101 NeoForge
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/potion_brewing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/shaped.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/smelting.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/minecraft/stonecutting.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/assembler.js in 0.002 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/blast_furnace.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/centrifuge.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/chemical_reactor.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/cutting_machine.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/distillation_tower.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/distillery.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/electrolyzer.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/fluid_fuels.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/implosion_compressor.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/macerator.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/mixer.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/oil_drilling_rig.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/packer.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/quarry.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/shaped.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/modern_industrialization/vacuum_freezer.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/naturesaura/altar.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/naturesaura/animal_spawner.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/naturesaura/shaped.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/crushing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/miner.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/pentacles.js in 0.003 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/ritual.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/shaped.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/occultism/shapeless.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/assembler.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/atomic_forge.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/augment.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/centrifuge.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/centrifuge_fluid.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/cooler.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/deep_drill.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/foundry.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/fuel_generator.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/grinder.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/particle_collision.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/pulverizer.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/oritech/refinery.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/amadron.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/assembly.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/fuel_quality.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/heat_properties.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/pressure_chamber.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/shaped.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/pneumaticcraft/thermo_plant.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/powah/energizing.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/ppfluids/shaped.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/ppfluids/shapeless.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/replication/matter_values.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/the_bumblezone/bee_queen_trades.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/theurgy/calcination.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/theurgy/distillation.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:recipes/utilitarian/remove.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/ae2/growth_acceleratable.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/ars_nouveau/golem.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/ars_nouveau/whirlisprig.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/enigmatica/hives.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/minecraft/candles.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/minecraft/enderman_holdable.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/minecraft/mineable.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/minecraft/needs_iron_tool.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/minecraft/sword_efficient.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/naturesaura/ancient_logs.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/neoforge/ores.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/neoforge/storage_blocks.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/occultism/custom_pentacle_support_tags.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/occultism/pentacle_materials.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/pneumaticcraft/block_tracker_misc_blocks.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/pneumaticcraft/electrostatic_grid.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/biomes.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/hanging_garden.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/honitel.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/pollen_puff.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/rootmin.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/sempiternal_sanctum.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/block/the_bumblezone/tree_dungeon.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/ars_additions/source_spawner_denylist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/ars_nouveau/drygmy_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/ars_nouveau/magic_find.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/enderio/soul_vial_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/enigmatica/mob_spawner_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/geneticsresequenced/allows_preventing_interaction.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/geneticsresequenced/avoids_scare_creeper_gene.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/geneticsresequenced/avoids_scare_skeleton_gene.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/industrialforegoing/mob_crusher_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/industrialforegoing/mob_duplicator_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/justdirethings/paradox_deny.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/minecraft/aquatic.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/neoforge/fish.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/occultism/familiars.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/occultism/humans.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/occultism/random_animals_to_summon_list.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/occultism/soul_gem_deny_list.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/occultism/trinity_gem_deny_list.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/oritech/spawner_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/entity_type/pneumaticcraft/vacuum_trap_blacklist.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/fluids/minecraft/water.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/fluids/neoforge/fuels.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/fluids/neoforge/lubricant.js in 0.0 s
